deviceId,area,trap_line,code,boxLength,entrance,,,end,internal_baffels,,killtrap,lid_securitys,rebar,pinkTri,box_condition,note,photo,date_reported,volname
,Murchies,GW,GW19a,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,GW,GW20,,oldstyleext,,,,no_trap_baffle_no_slot door_baffle_wire,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,GW,GW20A,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,65mm_screws kea_brackets,,,A,,,,
,Murchies,GW,GW21,,oldstyleext,,,,no_trap_baffle_no_slot,,good_design,kea_brackets 65mm_screws,,,C,,,,
,Murchies,GW,GW21A,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,GW,GW22,,oldstyleext,,,,door_baffle_wire no_trap_baffle_no_slot,,good_design,kea_brackets 65mm_screws,,,C,,,,
,Murchies,GW,GW22A,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,GW,GW23,,oldstyleext,,,,no_trap_baffle_no_slot,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,GW,GW23A,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,GW,GW24,,oldstyleext,,,,no_trap_baffle_no_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,GW,GW24A,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,GW,GW25,,oldstyleext,,,,no_trap_baffle_no_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,GW,GW25A,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,65mm_screws kea_brackets,,,A,,,,
,Murchies,GW,GW26,,oldstyleext,,,,no_trap_baffle_no_slot,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,GW,GW26A,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,65mm_screws kea_brackets,,,A,,,,
,Murchies,GW,GW27,,oldstyleext,,,,door_baffle_wire,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,GW,GW27A,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,GW,GW28,,oldstyleext,,,,no_trap_baffle_no_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,GW,GW28A,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,GW,GW29,,oldstyleext,,,,no_trap_baffle_no_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,GW,GW29A,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,GW,GW30,,oldstyleext,,,,no_trap_baffle_no_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,GW,GW30A,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,GW,GW31,,oldstyleext,,,,no_trap_baffle_no_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,GW,GW31A,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,GW,GW32,,oldstyleext,,,,no_trap_baffle_no_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,GW,GW32A,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,GW,GW33,,oldstyleext,,,,no_trap_baffle_no_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,GW,GW33A,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,GW,Gw34,,oldstyleext,,,,door_baffle_wire,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,GW,Gw35,,oldstyleext,,,,door_baffle_wire,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,GW,Gw36,,oldstyleext,,,,door_baffle_wire,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,GW,Gw37,,oldstyleext,,,,door_baffle_wire,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,GW,Gw38,,oldstyleext,,,,door_baffle_wire,,good_design,65mm_screws kea_brackets,,,C,,,,
,Murchies,GW,Gw39,,oldstyleext,,,,door_baffle_wire,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,GW,Gw40,,oldstyleext,,,,door_baffle_wire,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,GW,Gw41,,oldstyleext,,,,door_baffle_wire,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,GW,Gw42,,oldstyleext,,,,door_baffle_wire,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,GW,Gw43,,oldstyleext,,,,door_baffle_wire,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,GW,GW44,,oldstyleext,,,,door_baffle_wire,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,GW,Gw45,,oldstyleext,,,,door_baffle_wire,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,GW,Gw46,,oldstyleext,,,,door_baffle_wire,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,GW,Gw47,,oldstyleext,,,,door_baffle_wire,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,GW,Gw48,,oldstyleext,,,,door_baffle_wire,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,GW,Gw49,,oldstyleext,,,,door_baffle_wire,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,GW,Gw50,,oldstyleext,,,,door_baffle_wire,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,GW,Gw51,,oldstyleext,,,,door_baffle_wire,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,GW,Gw52,,oldstyleext,,,,door_baffle_wire,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,GW,Gw53,,oldstyleext,,,,door_baffle_wire,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,GW,Gw54,,oldstyleext,,,,door_baffle_wire,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,GW,Gw55,,oldstyleext,,,,door_baffle_wire,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,GW,Gw56,,oldstyleext,,,,door_baffle_wire,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,GW,Gw57,,oldstyleext,,,,door_baffle_wire,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,GW,Gw58,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,GW,Gw59,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,GW,Gw60,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,GW,Gw61,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,GW,Gw62,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,GW,Gw63,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,GW,Gw64,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,GW,Gw65,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,GW,Gw66,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,GW,Gw67,,new_style,,,,Stainless Steel 170mm Baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,GW,Gw68,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,GW,Gw69,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,GW,Gw70,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,GW,Gw71,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,GW,Gw72,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,GW,Gw73,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,GW,Gw74,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,GW,Gw75,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,GW,Gw76,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,GW,Gw77,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,GW,Gw78,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,GW,Gw79,,new_style,,,,Stainless Steel 170mm Baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,HM,HM01,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,HM,HM02,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,HM,HM03,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,HM,HM04,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,HM,HM05,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,HM,HM06,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,HM,HM07,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,HM,HM08,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,HM,HM09,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,HM,HM10,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,HM,HM11,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,HM,HM12,,new_style,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,HM,HM13,,new_style,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,HM,HM14,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,HM,HM15,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,HM,HM16,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,HM,HM17,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,HM,HM18,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,HM,HM19,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,HM,HM20,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,HM,HM21,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,HM,HM22,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,HM,HM23,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,HM,HM24,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,HM,HM25,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,HM,HM26,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,HM,HM27,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,HM,HM28,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,HM,HM29,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,HM,HM30,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,HM,HM31,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,HM,HM32,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,HM,HM33,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,HM,HM34,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets,,,A,,,,
,Murchies,HM,HM35,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets,,,A,,,,
,Murchies,HM,HM36,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets,,,A,,,,
,Murchies,HM,HM37,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets,,,A,,,,
,Murchies,HM,HM38,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets,,,A,,,,
,Murchies,HM,HM39,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets,,,A,,,,
,Murchies,HM,HM40,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets,,,A,,,,
,Murchies,HM,HM41,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets,,,A,,,,
,Murchies,HM,HM42,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets,,,A,,,,
,Murchies,HM,HM43,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets,,,A,,,,
,Murchies,HM,HM44,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets,,,A,,,,
,Murchies,HM,HM45,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets,,,A,,,,
,Murchies,HM,HM46,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets,,,A,,,,
,Murchies,HM,HM47,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets,,,A,,,,
,Murchies,HM,HM48,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets,,,A,,,,
,Murchies,HM,HM49,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,JB,JB01,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,JB,JB02,,new_style,,,,no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,JB,JB03,,new_style,,,,no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,JB,JB04,,new_style,,,,no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,JB,JB05,,new_style,,,,no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,JB,JB06,,new_style,,,,no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,JB,JB07,,new_style,,,,no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,JB,JB08,,new_style,,,,no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,JB,JB09,,new_style,,,,no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,JB,JB10,,new_style,,,,no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,JB,JB11,,new_style,,,,no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,JB,JB12,,new_style,,,,no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,JB,JB13,,new_style,,,,no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,JB,JB14,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,LA,LA01,,new_style,,,,stainless_trap_baffle,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,LA,LA02,,new_style,,,,stainless_trap_baffle,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,LA,LA03,,new_style,,,,stainless_trap_baffle,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,LA,LA04,,new_style,,,,stainless_trap_baffle,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,LA,LA05,,new_style,,,,stainless_trap_baffle,,good_design,65mm_screws kea_brackets,,,A,,,,
,Murchies,LA,LA06,,new_style,,,,stainless_trap_baffle,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,LA,LA07,,new_style,,,,stainless_trap_baffle,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,LA,LA08,,new_style,,,,stainless_trap_baffle,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,LA,LA09,,new_style,,,,stainless_trap_baffle,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,LA,LA10,,infill_style,,,,door_baffle_wooden no_trap_baffle_no_slot,,good_design,kea_brackets 65mm_screws,,,B,,"installed narrow 2x 148mm baffle with slit part, one side only",,
,Murchies,LA,LA11,,new_style,,,,stainless_trap_baffle,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,LA,LA12,,new_style,,,,stainless_trap_baffle,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,LA,LA13,,new_style,,,,stainless_trap_baffle,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,LA,LA14,,new_style,,,,stainless_trap_baffle,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,LA,LA15,,new_style,,,,stainless_trap_baffle,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,LA,LA16,,new_style,,,,stainless_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,LA,LA17,,new_style,,,,stainless_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,LA,LA18,,new_style,,,,stainless_trap_baffle,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,LA,LA19,,new_style,,,,stainless_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,LB,Lb05,,new_style,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,LB,Lb05a,,new_style,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,LB,Lb01,,oldstyleext,,,,no_trap_baffle_no_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,LB,Lb01a,,infill_style,,,,no_trap_baffle_no_slot door_baffle_wooden,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,LB,Lb02,,oldstyleext,,,,no_trap_baffle_no_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,LB,Lb02a,,oldstyleext,,,,no_trap_baffle_no_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,LB,Lb02b,,infill_style,,,,no_trap_baffle_no_slot door_baffle_wooden,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,LB,Lb02c,,infill_style,,,,no_trap_baffle_no_slot door_baffle_wooden,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,LB,Lb03a,,infill_style,,,,no_trap_baffle_no_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,LB,Lb04,,oldstyleext,,,,no_trap_baffle_no_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,LB,Lb04a,,infill_style,,,,no_trap_baffle_no_slot door_baffle_wooden,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,LB,Lb06,,oldstyleext,,,,no_trap_baffle_no_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,LB,Lb06a,,infill_style,,,,no_trap_baffle_no_slot door_baffle_wooden,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,LB,Lb07,,oldstyleext,,,,no_trap_baffle_no_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,LB,Lb07a,,infill_style,,,,no_trap_baffle_no_slot door_baffle_wooden,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,LB,Lb08,,oldstyleext,,,,no_trap_baffle_no_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,LB,Lb08a,,infill_style,,,,no_trap_baffle_no_slot door_baffle_wooden,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,LB,Lb09,,oldstyleext,,,,no_trap_baffle_no_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,LB,Lb09a,,infill_style,,,,no_trap_baffle_no_slot door_baffle_wooden,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,LB,Lb10,,oldstyleext,,,,no_trap_baffle_no_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,LB,Lb10a,,infill_style,,,,no_trap_baffle_no_slot door_baffle_wooden,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,LB,Lb11,,oldstyleext,,,,no_trap_baffle_no_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,LB,Lb11a,,new_style,,,,no_trap_baffle_no_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,LB,Lb12,,oldstyleext,,,,no_trap_baffle_no_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,LB,Lb12a,,infill_style,,,,no_trap_baffle_no_slot door_baffle_wooden,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,LB,Lb13,,oldstyleext,,,,no_trap_baffle_no_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,LB,Lb13a,,infill_style,,,,no_trap_baffle_no_slot door_baffle_wooden,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,LB,Lb14,,oldstyleext,,,,no_trap_baffle_no_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,LB,Lb14a,,infill_style,,,,no_trap_baffle_no_slot door_baffle_wooden,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,LB,Lb15,,oldstyleext,,,,no_trap_baffle_no_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,LB,Lb15a,,infill_style,,,,no_trap_baffle_no_slot door_baffle_wooden,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,LB,Lb16,,oldstyleext,,,,no_trap_baffle_no_slot door_baffle_wooden,,good_design_trigger_bent,kea_brackets 65mm_screws,,,B,,,,
,Murchies,LC,LC01,,side_entrance,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,LC,LC01A,,new_style,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,LC,LC01b,,infill_style,,,,door_baffle_wooden no_trap_baffle_no_slot,,faulty_design,65mm_screws kea_brackets,,,A,,,,
,Murchies,LC,LC02,,oldstyleext,,,,no_trap_baffle_no_slot,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,LC,LC02A,,infill_style,,,,no_trap_baffle_no_slot door_baffle_wooden,,faulty_design,65mm_screws kea_brackets,,,A,,,,
,Murchies,LC,LC03,,oldstyleext,,,,no_trap_baffle_no_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,LC,LC03A,,infill_style,,,,door_baffle_wooden no_trap_baffle_no_slot,,faulty_design,65mm_screws kea_brackets,,,A,,,,
,Murchies,LC,LC04,,oldstyleext,,,,no_trap_baffle_no_slot,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,LC,LC04a,,infill_style,,,,door_baffle_wooden no_trap_baffle_no_slot,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,LC,LC05,,oldstyleext,,,,no_trap_baffle_no_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,LC,LC06,,oldstyleext,,,,no_trap_baffle_no_slot,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,LC,LC07,,oldstyleext,,,,no_trap_baffle_no_slot,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,LC,LC08,,oldstyleext,,,,no_trap_baffle_no_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,LC,LC09,,oldstyleext,,,,no_trap_baffle_no_slot,,good_design,kea_brackets 65mm_screws,,,C,,,,
,Murchies,LC,LC10,,oldstyleext,,,,no_trap_baffle_no_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
